0.479;1;-24.15;-21.095353;0.0612202381;0.075;0.0833333333
0.48;1;-24.05;-21.095353;0.1410416667;0.1;0.0916666667
0.481;1;-23.9;-21.095353;0.1231845238;0.15;0.1
0.482;1;-23.825;-21.095353;0.0426785714;0.075;0.1041666667
0.483;1;-23.775;-21.095353;0.0805059524;0.05;0.1041666667
0.484;1;-23.675;-21.095353;0.0855952381;0.1;0.0916666667
0.485;1;-23.625;-21.095353;0.0257738095;0.05;0.0875
0.486;1;-23.575;-21.095353;0.1123214286;0.05;0.0791666667
0.487;1;-23.425;-21.095353;0.1250892857;0.15;0.0791666667
0.488;1;-23.35;-21.095353;0.0612202381;0.075;0.0791666667
0.489;1;-23.25;-21.095353;0.1560416667;0.1;0.0875
0.49;1;-23.075;-21.095353;0.139047619;0.175;0.1
0.491;1;-23;-21.095353;0.0394047619;0.075;0.1041666667
0.492;1;-22.95;-21.095353;0.0773214286;0.05;0.1041666667
0.493;1;-22.85;-21.095353;0.1004166667;0.1;0.0958333333
0.494;1;-22.775;-21.095353;0.0467261905;0.075;0.0958333333
0.495;1;-22.725;-21.095353;0.0873214286;0.05;0.0875
0.496;1;-22.6;-21.095353;0.13;0.125;0.0791666667
0.497;1;-22.5;-21.095353;0.0661309524;0.1;0.0833333333
0.498;1;-22.425;-21.095353;0.130952381;0.075;0.0875
0.499;1;-22.25;-21.095353;0.160952381;0.175;0.1
0.5;1;-22.15;-21.095353;0.0493154762;0.1;0.1041666667
0.501;1;-22.1;-21.095353;0.0932738095;0.05;0.1041666667
0.502;0.87964722;-21.975;-21.095353;0.1013690476;0.125;0.1041666667
0.503;0.82964722;-21.925;-21.095353;0.0256845238;0.05;0.0958333333
0.504;0.77964722;-21.875;-21.095353;0.0973214286;0.05;0.0916666667
0.505;0.65464722;-21.75;-21.095353;0.109047619;0.125;0.0833333333
0.506;0.57964722;-21.675;-21.095353;0.0661309524;0.075;0.0791666667
0.507;0.47964722;-21.575;-21.095353;0.1518154762;0.1;0.0875
0.508;0.30464722;-21.4;-21.095353;0.1518154762;0.175;0.0958333333
0.509;0.20464722;-21.3;-21.095353;0.0661309524;0.1;0.1041666667
0.51;0.12964722;-21.225;-21.095353;0.1091369048;0.075;0.1083333333
0.511;0.00464722;-21.1;-21.095353;0.0964583333;0.125;0.1083333333
0.512;-0.04535278;-21.05;-21.095353;0.0299107143;0.05;0.1041666667
0.513;-0.09535278;-21;-21.095353;0.0849107143;0.05;0.0958333333
0.514;-0.19535278;-20.9;-21.095353;0.0791369048;0.1;0.0833333333
0.515;-0.24535278;-20.85;-21.095353;0.0485416667;0.05;0.075
0.516;-0.32035278;-20.775;-21.095353;0.1028571429;0.075;0.075
0.517;-0.42035278;-20.675;-21.095353;0.0633630952;0.1;0.0708333333
0.518;-0.44535278;-20.65;-21.095353;0.020952381;0.025;0.0666666667
0.519;-0.47035278;-20.625;-21.095353;0.0025892857;0.025;0.0625
0.52;-0.44535278;-20.65;-21.095353;-0.0338095238;-0.025;0.0416666667
0.521;-0.42035278;-20.675;-21.095353;-0.0143154762;-0.025;0.0291666667
0.522;-0.39535278;-20.7;-21.095353;-0.0611309524;-0.025;0.0125
0.523;-0.32035278;-20.775;-21.095353;-0.04;-0.075;-0.0166666667
0.524;-0.32035278;-20.775;-21.095353;-0.005;0;-0.0208333333
0.525;-0.29535278;-20.8;-21.095353;-0.0147321429;-0.025;-0.0291666667
0.526;-0.29535278;-20.8;-21.095353;-0.0104166667;0;-0.025
0.527;-0.27035278;-20.825;-21.095353;-0.0191369048;-0.025;-0.025
0.528;-0.24535278;-20.85;-21.095353;-0.0614583333;-0.025;-0.025
0.529;-0.14535278;-20.95;-21.095353;-0.1120833333;-0.1;-0.0291666667
0.53;-0.04535278;-21.05;-21.095353;-0.0878571429;-0.1;-0.0458333333
0.531;0.05464722;-21.15;-21.095353;-0.1388988095;-0.1;-0.0583333333
0.532;0.20464722;-21.3;-21.095353;-0.1050892857;-0.15;-0.0833333333
0.533;0.25464722;-21.35;-21.095353;-0.0425;-0.05;-0.0875
0.534;0.30464722;-21.4;-21.095353;-0.0249107143;-0.05;-0.0916666667
0.535;0.30464722;-21.4;-21.095353;-0.0054166667;0;-0.075
0.536;0.32964722;-21.425;-21.095353;-0.03;-0.025;-0.0625
0.537;0.35464722;-21.45;-21.095353;-0.0231845238;-0.025;-0.05
0.538;0.37964722;-21.475;-21.095353;-0.0294047619;-0.025;-0.0291666667
0.539;0.40464722;-21.5;-21.095353;-0.0075;-0.025;-0.025
0.54;0.40464722;-21.5;-21.095353;-0.0168154762;0;-0.0166666667
0.541;0.42964722;-21.525;-21.095353;0.0008630952;-0.025;-0.0208333333
0.542;0.40464722;-21.5;-21.095353;0.0125892857;0.025;-0.0125
0.543;0.40464722;-21.5;-21.095353;0.0232738095;0;-0.0083333333
0.544;0.35464722;-21.45;-21.095353;0.045952381;0.05;0.0041666667
0.545;0.32964722;-21.425;-21.095353;0.0167261905;0.025;0.0125
0.546;0.30464722;-21.4;-21.095353;0.0375;0.025;0.0166666667
0.547;0.25464722;-21.35;-21.095353;0.0582738095;0.05;0.0291666667
0.548;0.20464722;-21.3;-21.095353;0.0293154762;0.05;0.0333333333
0.549;0.17964722;-21.275;-21.095353;0.0491369048;0.025;0.0375
0.55;0.10464722;-21.2;-21.095353;0.0750892857;0.075;0.0416666667
0.551;0.05464722;-21.15;-21.095353;0.0242261905;0.05;0.0458333333
0.552;0.02964722;-21.125;-21.095353;0.0541369048;0.025;0.0458333333
0.553;-0.04535278;-21.05;-21.095353;0.0591369048;0.075;0.05
0.554;-0.07035278;-21.025;-21.095353;0.008452381;0.025;0.0458333333
0.555;-0.09535278;-21;-21.095353;0.0576785714;0.025;0.0458333333
0.556;-0.17035278;-20.925;-21.095353;0.0599107143;0.075;0.0458333333
0.557;-0.19535278;-20.9;-21.095353;0.0042261905;0.025;0.0416666667
0.558;-0.19535278;-20.9;-21.095353;-0.001547619;0;0.0375
